LotFrontage,LotArea,OverallQuality,OverallConditions,YearBuilt,YearRemodel,MasonryVeneerArea,ExteriorQuality,BasementQuality,BasementCondition,BasementExposure,BasementFinishedType1Area,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,AboveGroundLivingArea,BasementFullBathrooms,FullBathrooms,HalfBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQuality,TotalRoomsAboveGround,Fireplaces,FireplaceQuality,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQuality,GarageCondition,PavedDrive,WoodDeckSF,PoolArea,PoolQuality,SalePrice,TotalUsedArea,NonbuiltArea,IsDuplex,RemodelAge,FireplacesLivingAreaRatio,BedroomsBathroomsRatio,HouseAge,PercentFrontage,ImpactView,RoomsMeanSize,RegularRooms,GarageAreaPerCars,GarageAreaQuality,BasementAreaQuality,LivingAreaQuality,DwellingType,ZoneType,Street,Alley,LotShape,Flatness,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BuildingType,HouseStyle,RoofStyle,RoofMaterial,Exterior1st,Exterior2nd,MasonryVeneerType,Foundation,BasementFinishedType1,BasementFinishedType2,Heating,Electrical,Functional,GarageType,Fence,MiscFeature,SaleType,SaleCondition
68,8998,7,5,2000,2000,120,3,4,3,2,527,255,782,4,1,782,870,1652,0,2,1,3,1,3,6,0,0,2000,2,2,532,3,3,2,0,0,0,,2966,7684,1,8,0.0,1.0,8,0.007557234941098022,0.03778617470549011,275.3333333333333,2,266.0,1596,3128,11564,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
75,12192,7,5,2000,2001,0,3,4,3,1,663,265,928,4,1,928,895,1823,1,2,1,3,1,3,6,0,0,2000,2,2,626,3,3,2,192,0,0,,3377,10638,1,7,0.0,1.0,8,0.006151574803149607,0.030757874015748032,303.8333333333333,2,313.0,1878,3712,12761,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,Shed,WD,Normal Sale
0,12250,5,6,1978,1978,180,2,4,3,2,781,83,864,4,1,1174,0,1174,1,1,0,3,1,2,5,0,0,1978,1,2,528,3,3,2,211,0,0,,2566,10548,0,30,0.0,3.0,30,0.0,0.0,234.8,1,264.0,1584,3456,5870,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,9216,5,6,1975,1975,176,2,3,3,3,294,782,1076,2,1,1076,0,1076,0,1,1,3,1,2,5,1,2,1985,1,2,576,3,3,2,0,0,0,,2728,7564,0,33,9.293680297397769E-4,1.5,33,0.0,0.0,215.2,1,288.0,1728,3228,5380,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,Minimum Privacy,None,WD,Abnormal Sale
40,14330,5,6,1975,2001,0,2,3,3,1,88,180,864,2,1,1558,0,1558,1,2,0,2,1,2,5,0,0,1975,3,2,440,3,3,2,140,0,0,,2862,12332,0,7,0.0,1.0,33,0.0027913468248429866,0.01674808094905792,311.6,2,220.0,1320,2592,7790,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Plywood,Wood Siding,NA,Cinder Block,Average Rec Room,Average Living Quarters,GasA,SBrkr,Min2,Attchd,No Fance,None,WD,Normal Sale
0,10400,7,5,2001,2001,227,3,4,3,1,0,1257,1257,4,1,1290,871,2161,0,2,1,3,1,3,8,1,3,2001,2,2,570,3,3,2,0,0,0,,3988,8540,1,7,4.6274872744099955E-4,1.0,7,0.0,0.0,270.125,4,285.0,1710,5028,15127,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,9720,9,5,2001,2002,134,3,4,3,2,1194,163,1357,4,1,1366,581,1947,1,2,1,3,1,3,7,1,3,2001,3,3,725,3,3,2,168,0,0,,4029,7629,1,6,5.136106831022085E-4,1.0,7,0.0,0.0,278.14285714285717,3,241.66666666666666,2175,5428,17523,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,CollgCr,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,WD,Normal Sale
0,14860,8,5,2002,2003,240,3,5,3,4,1538,240,1778,4,1,1786,0,1786,1,2,0,3,1,3,6,1,4,2002,2,3,715,3,3,2,182,0,0,,4279,12359,0,5,5.599104143337066E-4,1.5,6,0.0,0.0,297.6666666666667,2,238.33333333333334,2145,8890,14288,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Moderately Irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
41,10905,7,5,2003,2003,0,3,4,3,1,0,1129,1129,4,1,1129,1198,2327,0,2,1,4,1,3,9,1,4,2003,2,2,596,3,3,2,0,0,0,,4052,9180,1,5,4.297378599054577E-4,1.3333333333333333,5,0.003759743237047226,0.01879871618523613,258.55555555555554,4,298.0,1788,4516,16289,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Moderately Irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,CollgCr,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,WD,Normal Sale
96,11690,8,5,1999,2000,192,3,4,3,3,0,850,850,4,1,886,878,1764,0,2,1,3,1,3,7,1,3,1999,1,2,560,3,3,2,120,0,0,,3174,10244,1,8,5.668934240362812E-4,1.0,9,0.008212147134302824,0.041060735671514116,252.0,3,280.0,1680,3400,14112,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,4426,6,5,2004,2004,205,3,4,3,2,662,186,848,4,1,848,0,848,1,1,0,1,1,3,3,0,0,2004,2,2,420,3,3,2,140,0,0,,2116,3158,0,4,0.0,1.0,4,0.0,0.0,282.6666666666667,1,210.0,1260,3392,5088,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Townhouse End Unit,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
83,10126,6,5,1997,1998,0,2,4,3,4,1593,83,1838,4,1,1838,0,1838,2,2,0,2,2,2,8,0,0,1998,1,3,721,3,3,2,160,0,0,,4397,7567,0,10,0.0,1.0,11,0.00819672131147541,0.04098360655737705,229.75,4,240.33333333333334,2163,7352,11028,DUPLEX - ALL STYLES AND AGES,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,CollgCr,Norm,Norm,Duplex,SFoyer,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Low Quality,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Abnormal Sale
75,9750,7,5,2004,2004,50,3,4,3,2,24,1421,1445,4,1,1445,0,1445,0,2,0,3,1,3,6,0,0,2004,1,2,470,3,3,2,0,0,0,,3360,7835,0,4,0.0,1.5,4,0.007692307692307693,0.038461538461538464,240.83333333333334,2,235.0,1410,5780,10115,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
85,11058,7,6,2007,2007,212,3,4,3,1,56,1508,1564,4,1,1564,0,1564,0,2,0,3,1,3,6,0,0,2007,2,3,814,3,3,2,0,0,0,,3942,8680,0,1,0.0,1.5,1,0.007686742629770302,0.04612045577862181,260.6666666666667,2,271.3333333333333,2442,6256,10948,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
74,9627,7,5,2007,2007,0,3,4,3,3,24,1327,1351,4,1,1361,0,1361,0,2,0,3,1,3,6,0,0,2007,2,2,610,3,3,2,0,0,0,,3322,7656,0,1,0.0,1.5,1,0.007686714448945674,0.03843357224472837,226.83333333333334,2,305.0,1830,5404,9527,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
75,9825,5,5,1966,1966,0,2,3,3,1,609,483,1092,2,1,1092,0,1092,0,1,0,3,1,2,6,0,0,1966,1,1,264,3,3,2,259,0,0,,2448,8469,0,42,0.0,3.0,42,0.007633587786259542,0.03816793893129771,182.0,2,264.0,792,3276,5460,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Edwards,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Hard Board,Hard Board,NA,Cinder Block,Average Rec Room,Unfinshed,GasA,SBrkr,Typ,Attchd,Minimum Privacy,None,COD,Abnormal Sale
64,12102,5,5,1976,1976,222,2,4,4,4,456,0,456,4,1,1033,0,1033,0,1,0,3,1,2,6,0,0,1976,2,2,504,2,3,2,224,0,0,,1993,10565,0,32,0.0,3.0,32,0.005288382085605685,0.026441910428028424,172.16666666666666,2,252.0,1008,1824,5165,SPLIT FOYER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Edwards,Norm,Norm,Single-family Detached,SFoyer,Gable,Two-family Conversion,Hard Board,Plywood,Brick Face,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,WD,Sale between family members
65,6500,6,6,1976,1976,84,2,3,0,1,1033,94,1127,2,1,1127,0,1127,0,1,1,3,1,2,6,1,1,1991,1,2,480,3,3,2,0,0,0,,2734,4893,0,32,8.873114463176575E-4,1.5,32,0.01,0.06,187.83333333333334,2,240.0,1440,3381,6762,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Edwards,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Hard Board,Plywood,Brick Face,Cinder Block,Below Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
0,9638,6,6,1977,1977,0,2,3,3,3,368,541,1029,2,1,1117,0,1117,1,1,0,3,1,2,6,1,2,1977,2,2,542,3,3,2,292,0,0,,2688,7979,0,31,8.952551477170994E-4,3.0,31,0.0,0.0,186.16666666666666,2,271.0,1626,3087,6702,SPLIT OR MULTI-LEVEL,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,Edwards,Norm,Norm,Single-family Detached,SLvl,Hip,Two-family Conversion,Plywood,Plywood,NA,Cinder Block,Average Living Quarters,Average Rec Room,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
72,7200,6,7,1976,2001,0,2,3,3,3,288,396,684,2,1,684,714,1398,0,1,1,3,1,2,6,1,3,1976,3,2,440,3,3,2,0,0,0,,2522,6076,1,7,7.15307582260372E-4,1.5,32,0.01,0.07,233.0,2,220.0,1320,2052,8388,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Edwards,Norm,Norm,Single-family Detached,2Story,Hip,Two-family Conversion,Plywood,Plywood,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,Minimum Privacy,None,WD,Normal Sale
123,47007,5,7,1959,1996,0,2,0,0,0,0,0,0,2,1,3820,0,3820,0,3,1,5,1,4,11,2,4,1959,1,2,624,3,3,2,0,0,0,,4444,42563,0,12,5.235602094240838E-4,1.25,49,0.0026166315655115195,0.018316420958580635,347.27272727272725,5,312.0,1872,0,19100,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Edwards,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Plywood,Plywood,NA,Slab,No Basement,No Basement,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
65,6012,4,5,1955,1955,0,2,0,0,0,0,0,0,2,0,1152,0,1152,0,2,0,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,,1152,4860,0,53,0.0,1.0,53,0.01081170991350632,0.0540585495675316,192.0,2,0.0,0,0,4608,DUPLEX - ALL STYLES AND AGES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,Edwards,Norm,Norm,Duplex,1Story,Gable,Two-family Conversion,Asbestos Shingles,Plywood,NA,Poured Contrete,No Basement,No Basement,GasA,SBrkr,Typ,NA,No Fance,None,WD,Adjoining Land Purchase
74,6845,4,5,1955,1955,58,2,0,0,0,0,0,0,2,0,1152,0,1152,0,2,0,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,,1152,5693,0,53,0.0,1.0,53,0.010810810810810811,0.05405405405405406,192.0,2,0.0,0,0,4608,DUPLEX - ALL STYLES AND AGES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Edwards,Norm,Norm,Duplex,1Story,Gable,Two-family Conversion,Wood Shingles,Wood Shingles,Brick Common,Slab,No Basement,No Basement,GasA,FuseF,Typ,NA,No Fance,None,WD,Normal Sale
56,6931,4,5,1955,1955,0,2,3,3,3,784,0,784,2,0,784,0,784,1,1,0,2,1,2,4,0,0,0,0,0,0,0,0,2,112,0,0,,1568,6147,0,53,0.0,2.0,53,0.008079642187274564,0.040398210936372816,196.0,1,0.0,0,2352,3136,2 FAMILY CONVERSION - ALL STYLES AND AGES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Edwards,Norm,Norm,Two-family Conversion,1Story,Hip,Two-family Conversion,Wood Siding,Wood Siding,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,FuseP,Typ,NA,No Fance,None,WD,Normal Sale
60,12180,5,7,1938,2007,0,2,3,3,1,0,585,585,3,1,585,468,1053,0,1,1,2,1,4,5,0,0,0,0,0,0,0,0,0,42,0,0,,1638,11595,1,1,0.0,1.0,70,0.0049261083743842365,0.034482758620689655,210.6,2,0.0,0,1755,5265,1-1/2 STORY FINISHED ALL AGES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Edwards,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Wood Siding,Wood Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,FuseF,Typ,NA,No Fance,None,WD,Sale between family members
57,8050,5,8,1947,1993,0,2,0,0,0,0,0,0,3,1,929,208,1137,0,1,1,4,1,2,8,0,0,0,0,0,0,0,0,2,0,0,0,,1137,7121,1,15,0.0,2.0,61,0.007080745341614907,0.056645962732919254,142.125,3,0.0,0,0,5685,1-1/2 STORY FINISHED ALL AGES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Edwards,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Slab,No Basement,No Basement,GasA,SBrkr,Min1,NA,No Fance,None,WD,Normal Sale
68,9520,4,5,1953,1953,115,2,4,3,1,767,144,911,2,1,930,0,930,0,1,0,2,1,2,5,0,0,1953,2,1,286,3,3,2,134,0,0,,2127,8304,0,55,0.0,2.0,55,0.007142857142857143,0.03571428571428571,186.0,2,286.0,858,3644,3720,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Banked,All public Utilities,Inside,Moderate,Edwards,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,Stone,Cinder Block,Average Rec Room,Unfinshed,GasA,SBrkr,Typ,Attchd,Minimum Privacy,2nd Garage,WD,Normal Sale
62,7692,4,6,1954,1954,0,2,5,3,3,0,416,416,3,1,1204,0,1204,0,1,0,3,1,2,6,0,0,1954,1,1,312,3,3,2,0,0,0,,1932,6176,0,54,0.0,3.0,54,0.008060322412896516,0.04836193447737909,200.66666666666666,2,312.0,936,2080,4816,SPLIT OR MULTI-LEVEL,Residential Low Density,Paved,Not Alley Access,Regular,Banked,All public Utilities,Inside,Moderate,Edwards,Norm,Norm,Single-family Detached,SLvl,Gable,Two-family Conversion,Wood Siding,Wood Siding,NA,Cinder Block,Unfinshed,Unfinshed,GasA,FuseA,Typ,Basment,No Fance,None,WD,Abnormal Sale
67,5142,4,7,1923,2008,0,2,3,3,1,224,725,949,2,1,949,343,1292,0,1,1,3,1,3,6,0,0,1923,1,1,205,3,3,0,0,0,0,,2446,3988,1,0,0.0,1.5,85,0.013029949436017114,0.0912096460521198,215.33333333333334,2,205.0,615,2847,5168,1-STORY 1945 & OLDER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Edwards,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Wood Siding,Wood Siding,NA,Poured Contrete,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
60,7290,7,8,1921,1950,174,2,3,3,1,0,1228,1228,4,1,1424,0,1424,0,2,0,2,1,2,7,1,4,1921,1,1,312,3,3,2,0,0,0,,2964,5554,0,58,7.022471910112359E-4,1.0,87,0.00823045267489712,0.06584362139917696,203.42857142857142,4,312.0,936,3684,9968,1-STORY 1945 & OLDER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,SWISU,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Wood Shingles,Wood Shingles,Brick Face,Brick & Tile,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
64,7804,6,7,1930,1950,0,2,3,3,1,281,0,960,4,1,960,960,1920,2,2,2,4,2,2,10,2,4,1930,1,2,480,3,3,2,248,0,0,,3360,6364,1,58,0.0010416666666666667,1.0,78,0.008200922603792926,0.05740645822655049,192.0,4,240.0,1440,2880,11520,DUPLEX - ALL STYLES AND AGES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,SWISU,Norm,Norm,Duplex,2.5Unf,Gable,Two-family Conversion,Stucco,Stucco,NA,Brick & Tile,Average Living Quarters,Average Rec Room,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Abnormal Sale
66,8969,6,6,1926,1950,0,2,3,3,1,379,265,644,4,1,672,644,1316,1,1,0,2,1,2,6,1,4,2001,1,1,369,3,3,1,0,0,0,,2329,7928,1,58,7.598784194528875E-4,2.0,82,0.007358679897424462,0.04415207938454677,219.33333333333334,3,369.0,1107,1932,7896,2-STORY 1945 & OLDER,Residential Low Density,Paved,Not Alley Access,Regular,Banked,All public Utilities,Inside,Gentle,Crawfor,Norm,Norm,Single-family Detached,2Story,Gambrel,Two-family Conversion,Wood Siding,Wood Siding,NA,Brick & Tile,Below Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,Minimum Privacy,None,WD,Normal Sale
63,15564,6,6,1914,1995,0,2,4,3,1,0,676,676,4,1,676,588,1264,0,1,0,3,1,2,6,0,0,1994,1,2,400,3,3,2,424,0,0,,2340,14488,1,13,0.0,3.0,94,0.004047802621434078,0.02428681572860447,210.66666666666666,2,200.0,1200,2704,7584,1-1/2 STORY FINISHED ALL AGES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Crawfor,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Wood Siding,Wood Shingles,NA,Brick & Tile,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,Shed,WD,Normal Sale
54,7609,8,9,1925,1997,0,3,2,3,1,406,392,798,4,1,798,714,1512,1,2,0,3,1,3,7,1,4,1925,1,1,180,3,3,1,85,0,0,,2490,6631,1,11,6.613756613756613E-4,1.5,83,0.007096858982783546,0.0638717308450519,216.0,3,180.0,540,1596,12096,2-STORY 1945 & OLDER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,Crawfor,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Stucco,Stucco,NA,Poured Contrete,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,Good Privacy,None,WD,Normal Sale
0,9650,6,3,1923,1950,0,2,3,3,1,0,784,784,2,1,819,784,1603,0,1,0,4,1,2,7,1,4,1980,1,2,599,3,3,2,0,0,0,,2986,8232,1,58,6.238303181534623E-4,4.0,85,0.0,0.0,229.0,2,299.5,1797,2352,9618,2-STORY 1945 & OLDER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,Corner,Gentle,Crawfor,Norm,Norm,Single-family Detached,2Story,Hip,Two-family Conversion,Wood Siding,Plywood,NA,Brick & Tile,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,11700,5,6,1937,1995,0,2,3,3,1,606,336,942,4,1,1265,673,1938,0,2,0,4,1,3,7,1,4,1937,1,1,240,3,3,2,0,0,0,,3120,10195,1,13,5.159958720330237E-4,2.0,71,0.0,0.0,276.85714285714283,2,240.0,720,2826,9690,1-1/2 STORY FINISHED ALL AGES,Residential Low Density,Paved,Grovel,Slightly irregular,Hillside,All public Utilities,Inside,Moderate,Crawfor,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Wood Shingles,Wood Shingles,NA,Cinder Block,Below Average Living Quarters,Unfinshed,GasA,SBrkr,Min2,Detchd,No Fance,None,WD,Normal Sale
0,9260,5,4,1938,1950,0,2,3,3,1,0,884,884,2,1,932,442,1374,0,1,0,3,1,2,6,0,0,1938,1,1,225,3,3,2,64,0,0,,2483,8103,1,58,0.0,3.0,70,0.0,0.0,229.0,2,225.0,675,2652,6870,1-1/2 STORY FINISHED ALL AGES,Residential Low Density,Paved,Grovel,Slightly irregular,Hillside,All public Utilities,Inside,Gentle,Crawfor,Feedr,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Wood Siding,Wood Siding,NA,Brick & Tile,Unfinshed,Unfinshed,GasA,FuseF,Typ,Detchd,No Fance,None,WD,Normal Sale
79,7801,6,5,1951,1951,88,2,3,3,1,500,591,1091,1,0,1091,0,1091,0,1,0,2,1,2,5,1,3,1951,3,1,344,3,3,2,66,0,0,,2526,6366,0,57,9.165902841429881E-4,2.0,57,0.010126906806819639,0.05063453403409819,218.2,2,344.0,1032,3273,6546,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,Crawfor,Feedr,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Wood Shingles,Plywood,Brick Face,Poured Contrete,Average Rec Room,Unfinshed,GasA,FuseA,Typ,Attchd,Minimum Privacy,None,WD,Normal Sale
100,9670,8,6,1935,1950,40,2,3,2,1,210,398,608,2,1,983,890,1873,0,1,1,4,1,2,9,2,4,1935,3,2,786,2,3,2,0,0,0,,3267,7901,1,58,0.0010678056593699946,2.0,73,0.010341261633919338,0.06204756980351603,208.11111111111111,4,393.0,1572,1824,14984,2-STORY 1945 & OLDER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,Inside,Moderate,Crawfor,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Brick Face,Stucco,Stone,Poured Contrete,Low Quality,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Allocation
70,12392,7,9,1950,2000,0,2,3,4,1,435,397,832,4,1,1218,943,2161,1,2,1,3,1,3,8,2,3,1994,3,2,506,3,3,2,0,0,0,,3499,10668,1,8,9.254974548819991E-4,1.0,58,0.0056488056810845705,0.050839251129761134,270.125,4,253.0,1518,2496,15127,1-1/2 STORY FINISHED ALL AGES,Residential Low Density,Paved,Not Alley Access,Regular,Banked,All public Utilities,Inside,Gentle,Crawfor,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Cinder Block,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
