LotFrontage,LotArea,OverallQuality,OverallConditions,YearBuilt,YearRemodel,MasonryVeneerArea,ExteriorQuality,BasementQuality,BasementCondition,BasementExposure,BasementFinishedType1Area,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,AboveGroundLivingArea,BasementFullBathrooms,FullBathrooms,HalfBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQuality,TotalRoomsAboveGround,Fireplaces,FireplaceQuality,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQuality,GarageCondition,PavedDrive,WoodDeckSF,PoolArea,PoolQuality,SalePrice,TotalUsedArea,NonbuiltArea,IsDuplex,RemodelAge,FireplacesLivingAreaRatio,BedroomsBathroomsRatio,HouseAge,PercentFrontage,ImpactView,RoomsMeanSize,RegularRooms,GarageAreaPerCars,GarageAreaQuality,BasementAreaQuality,LivingAreaQuality,DwellingType,ZoneType,Street,Alley,LotShape,Flatness,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BuildingType,HouseStyle,RoofStyle,RoofMaterial,Exterior1st,Exterior2nd,MasonryVeneerType,Foundation,BasementFinishedType1,BasementFinishedType2,Heating,Electrical,Functional,GarageType,Fence,MiscFeature,SaleType,SaleCondition
0,9900,7,5,1968,1968,342,2,3,3,1,552,280,832,3,1,1098,880,1978,0,2,1,4,1,2,9,1,4,1968,2,2,486,3,3,2,0,0,0,176000,3296,8316,1,40,5.055611729019212E-4,1.3333333333333333,40,0.0,0.0,219.77777777777777,4,243.0,1458,2496,13846,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,Feedr,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,Cinder Block,Below Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,Good Privacy,None,WD,Normal Sale
0,11838,8,5,2001,2001,0,3,4,3,3,0,1753,1753,4,1,1788,0,1788,0,2,0,3,1,4,7,1,3,2001,2,2,522,3,3,2,202,0,0,236500,4063,9528,0,8,5.592841163310962E-4,1.5,8,0.0,0.0,255.42857142857142,3,261.0,1566,7012,14304,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,13006,7,5,1997,1997,285,2,4,3,1,0,964,964,3,1,993,1243,2236,0,2,1,4,1,3,8,1,3,1997,3,2,642,3,3,2,0,0,0,222000,3842,11371,1,9,4.472271914132379E-4,1.3333333333333333,9,0.0,0.0,279.5,3,321.0,1926,3856,15652,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,WD,Normal Sale
73,8925,8,5,2007,2007,0,3,4,3,3,16,1450,1466,4,1,1466,0,1466,0,2,0,3,1,3,7,0,0,2007,3,3,610,3,3,2,100,0,0,201000,3542,6849,0,2,0.0,1.5,2,0.008179271708683473,0.04089635854341737,209.42857142857142,3,203.33333333333334,1830,5864,11728,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,Inside,Gentle,Timber,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
70,9100,5,6,1965,1965,0,2,3,3,1,338,121,925,4,1,925,0,925,0,1,0,2,1,2,5,0,0,1965,1,1,429,3,3,2,0,0,0,117500,2279,7746,0,44,0.0,2.0,44,0.007692307692307693,0.046153846153846156,185.0,2,429.0,1287,2775,4625,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Cinder Block,Below Average Living Quarters,Average Rec Room,GasA,SBrkr,Typ,Detchd,Good Wood,None,WD,Normal Sale
84,11670,9,5,2006,2006,302,4,5,4,1,0,1905,1905,4,1,1905,0,1905,0,2,0,3,1,4,8,1,4,2006,3,3,788,3,3,2,0,0,0,320000,4598,8977,0,1,5.249343832020997E-4,1.5,1,0.0071979434447300775,0.03598971722365039,238.125,4,262.6666666666667,2364,9525,17145,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,Somerst,RRNn,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Vinyl Siding,Imitation Stucco,Stone,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
63,8487,7,5,2004,2004,210,3,4,3,3,20,1480,1500,4,1,1500,0,1500,0,2,0,3,1,3,6,0,0,2004,2,2,570,3,3,2,192,0,0,190000,3570,6417,0,5,0.0,1.5,5,0.007423117709437964,0.03711558854718982,250.0,2,285.0,1710,6000,10500,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,FR2,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
313,27650,7,7,1960,2007,0,2,4,3,4,425,160,585,4,1,2069,0,2069,1,2,0,4,1,3,9,1,4,1960,2,2,505,3,3,2,0,0,0,242000,3159,25076,0,1,4.833252779120348E-4,2.0,48,0.01132007233273056,0.07924050632911392,229.88888888888889,4,252.5,1515,2340,14483,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Moderately Irregular,Hillside,All public Utilities,Inside,Moderate,NAmes,PosA,Norm,Single-family Detached,1Story,Flat,Gravel & Tar,Wood Siding,Wood Siding,NA,Cinder Block,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
52,5825,4,5,1926,1953,108,2,2,3,2,0,600,600,3,1,747,0,747,0,1,0,1,1,2,5,0,0,1953,1,2,528,3,3,2,0,0,0,79900,1875,4550,0,53,0.0,1.0,80,0.008927038626609441,0.04463519313304721,149.4,3,264.0,1584,1200,2988,1-STORY 1945 & OLDER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,BrkSide,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
67,10083,7,5,2003,2003,0,3,4,3,1,833,343,1176,4,1,1200,0,1200,1,2,0,2,1,3,5,0,0,2003,2,2,555,3,3,2,0,0,0,184900,2931,8328,0,6,0.0,1.0,6,0.006644847763562432,0.03322423881781216,240.0,2,277.5,1665,4704,8400,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,SawyerW,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
75,9675,7,5,2005,2005,0,3,4,3,2,341,772,1113,4,1,1113,858,1971,0,2,1,3,1,3,8,1,4,2005,2,2,689,3,3,2,0,0,0,253000,3773,7873,1,4,5.073566717402334E-4,1.0,4,0.007751937984496124,0.03875968992248062,246.375,4,344.5,2067,4452,13797,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Somerst,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
73,8760,7,5,2006,2006,0,3,4,4,2,464,927,1391,4,1,1391,571,1962,0,2,1,3,1,3,7,0,0,2006,2,3,868,3,3,2,0,0,0,239799,4221,6501,1,0,0.0,1.0,0,0.008333333333333333,0.041666666666666664,280.2857142857143,3,289.3333333333333,2604,5564,13734,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
0,24090,7,7,1940,1950,0,2,3,3,2,0,1032,1032,4,1,1207,1196,2403,0,2,0,4,1,2,10,2,3,1940,1,1,349,3,3,2,56,0,0,244400,3784,22534,1,60,8.322929671244278E-4,2.0,70,0.0,0.0,240.3,5,349.0,1047,3096,16821,2-STORY 1945 & OLDER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,ClearCr,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Cinder Block,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,COD,Normal Sale
55,12640,6,5,1976,1976,0,2,3,3,4,936,396,1728,2,1,1728,0,1728,0,2,0,4,2,2,8,0,0,1976,1,2,574,3,3,2,40,0,0,150900,4030,10338,0,30,0.0,2.0,30,0.00435126582278481,0.02175632911392405,216.0,2,287.0,1722,5184,10368,DUPLEX - ALL STYLES AND AGES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Mitchel,Norm,Norm,Duplex,1Story,Gable,Two-family Conversion,Plywood,Plywood,NA,Cinder Block,Average Rec Room,Low Quality,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,8755,7,5,1999,1999,298,3,4,3,1,772,220,992,4,1,1022,1038,2060,1,2,1,3,1,3,8,1,3,1999,2,2,390,3,3,2,0,0,0,214000,3442,7343,1,10,4.854368932038835E-4,1.0,10,0.0,0.0,257.5,4,195.0,1170,3968,14420,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,FR2,Gentle,Gilbert,RRNn,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,BuiltIn,Good Privacy,None,WD,Normal Sale
42,7711,4,3,1977,1977,0,2,4,3,4,1440,0,1440,2,1,1440,0,1440,2,2,0,4,2,2,8,0,0,0,0,0,0,0,0,0,321,0,0,150000,2880,6271,0,30,0.0,2.0,30,0.005446764362598885,0.016340293087796654,180.0,2,0.0,0,5760,5760,DUPLEX - ALL STYLES AND AGES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Edwards,Norm,Norm,Duplex,1Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,NA,No Fance,None,Oth,Abnormal Sale
100,25000,5,4,1967,1967,0,2,3,3,3,0,1632,1632,2,1,1632,0,1632,0,2,0,4,2,2,8,0,0,1967,1,2,576,3,3,1,0,0,0,143000,3840,22792,0,40,0.0,2.0,40,0.004,0.016,204.0,2,288.0,1728,4896,8160,DUPLEX - ALL STYLES AND AGES,Residential Low Density,Paved,Not Alley Access,Regular,Depression,All public Utilities,Inside,Gentle,Mitchel,Norm,Norm,Duplex,1Story,Gable,Two-family Conversion,Hard Board,Plywood,NA,Cinder Block,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,14375,6,6,1958,1958,541,2,3,3,1,111,354,819,3,1,1344,0,1344,0,1,0,3,1,3,7,1,4,1958,2,2,525,3,3,2,0,0,0,137500,2688,12506,0,51,7.44047619047619E-4,3.0,51,0.0,0.0,192.0,3,262.5,1575,2457,8064,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,Electricity and Gas Only,CulDSac,Gentle,Timber,Norm,Norm,Single-family Detached,SLvl,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Good Living Quarters,Average Rec Room,GasA,FuseA,Typ,Basment,No Fance,None,COD,Abnormal Sale
98,8820,5,6,1890,1996,0,2,3,3,1,1088,0,1088,2,1,1188,561,1869,0,1,0,2,1,2,7,0,0,1963,1,2,456,3,3,2,48,0,0,124900,3413,7056,1,13,0.0,2.0,119,0.011111111111111112,0.06666666666666667,267.0,4,228.0,1368,3264,9345,1-1/2 STORY FINISHED ALL AGES,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,OldTown,Norm,Norm,Single-family Detached,1.5Fin,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Brick & Tile,Low Quality,Unfinshed,GasA,SBrkr,Typ,Detchd,Minimum Wood/Wire,None,WD,Normal Sale
70,8163,5,6,1959,1959,128,2,3,3,3,748,102,1144,2,1,1144,0,1144,1,1,0,3,1,2,6,1,3,1959,2,1,796,3,3,2,86,0,0,143000,3084,6223,0,47,8.741258741258741E-4,3.0,47,0.008575278696557638,0.051451672179345834,190.66666666666666,2,796.0,2388,3432,5720,SPLIT OR MULTI-LEVEL,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,SLvl,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Average Living Quarters,Below Average Living Quarters,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
85,14536,8,5,2002,2003,236,3,4,3,3,1300,316,1616,4,1,1629,0,1629,1,2,0,3,1,3,9,1,4,2002,3,3,808,3,3,2,0,0,0,270000,4053,12099,0,4,6.138735420503376E-4,1.5,5,0.005847550908090258,0.029237754540451293,181.0,5,269.3333333333333,2424,6464,13032,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Timber,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
65,14006,7,5,2002,2002,144,3,4,3,0,0,936,936,4,1,936,840,1776,0,2,1,3,1,3,7,1,3,2002,2,2,474,3,3,2,144,0,0,192500,3186,12596,1,4,5.630630630630631E-4,1.0,4,0.004640868199343139,0.023204340996715693,253.71428571428572,3,237.0,1422,3744,12432,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
78,9360,6,7,1972,2006,0,2,3,3,1,982,179,1161,2,1,1381,0,1381,1,1,1,3,1,3,5,1,3,1972,2,2,676,3,3,2,0,0,0,197500,3218,7303,0,4,7.24112961622013E-4,1.5,38,0.008333333333333333,0.058333333333333334,276.2,1,338.0,2028,3483,8286,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Plywood,Plywood,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
60,7200,5,8,1950,2002,0,2,3,3,1,398,317,864,3,1,864,0,864,1,1,0,3,1,3,5,0,0,1980,2,2,720,3,3,2,194,0,0,129000,2448,5616,0,5,0.0,3.0,57,0.008333333333333333,0.06666666666666667,172.8,1,360.0,2160,2592,4320,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Cinder Block,Average Living Quarters,Below Average Living Quarters,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
60,7800,5,5,1965,1965,0,2,3,3,1,641,187,828,3,1,965,0,965,1,1,0,3,1,2,6,0,0,1979,1,1,300,3,3,2,421,0,0,119900,2093,6535,0,41,0.0,3.0,41,0.007692307692307693,0.038461538461538464,160.83333333333334,2,300.0,900,2484,4825,1-STORY 1946 & NEWER ALL STYLES,Residential High Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,SawyerW,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Cinder Block,Below Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,Minimum Privacy,None,WD,Abnormal Sale
60,7200,5,8,1972,2003,0,2,4,3,3,660,108,768,3,1,768,0,768,0,1,0,2,1,2,5,0,0,1974,3,1,396,3,3,2,192,0,0,133900,1932,6036,0,6,0.0,2.0,37,0.008333333333333333,0.06666666666666667,153.6,2,396.0,1188,3072,3840,SPLIT FOYER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,SFoyer,Gable,Two-family Conversion,Wood Shingles,Hard Board,NA,Cinder Block,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,Minimum Privacy,None,WD,Normal Sale
0,11075,5,4,1969,1969,232,2,3,3,3,562,29,784,4,1,1168,800,1968,0,2,1,4,1,2,7,1,1,1969,2,2,530,3,3,2,305,0,0,172000,3282,9377,1,39,5.081300813008131E-4,1.3333333333333333,39,0.0,0.0,281.14285714285717,2,265.0,1590,2352,9840,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Moderate,Mitchel,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Average Living Quarters,Low Quality,GasA,SBrkr,Min2,Attchd,Minimum Privacy,Shed,WD,Normal Sale
35,9400,6,5,1975,1975,250,2,4,4,4,945,0,945,2,1,980,0,980,0,2,0,4,0,2,4,0,0,0,0,0,0,0,0,2,0,0,0,127500,1925,8420,0,31,0.0,2.0,31,0.003723404255319149,0.018617021276595744,245.0,0,0.0,0,3780,5880,DUPLEX - ALL STYLES AND AGES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,Edwards,Norm,Norm,Duplex,SFoyer,Flat,Gravel & Tar,Wood Shingles,Plywood,Brick Face,Cinder Block,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,NA,No Fance,None,WD,Adjoining Land Purchase
82,7136,6,6,1946,1950,423,2,4,3,1,484,495,979,2,0,979,979,1958,0,2,0,4,2,2,8,0,0,1946,1,2,492,3,3,2,0,0,0,145000,3429,5665,1,57,0.0,2.0,61,0.01149103139013453,0.06894618834080718,244.75,2,246.0,1476,3916,11748,DUPLEX - ALL STYLES AND AGES,Residential High Density,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,Inside,Gentle,Crawfor,Norm,Norm,Duplex,2Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,Cinder Block,Average Rec Room,Unfinshed,GasA,FuseF,Typ,Attchd,No Fance,None,WD,Normal Sale
24,1300,6,6,1980,1980,0,2,4,3,1,285,276,561,2,1,561,668,1229,0,1,1,2,1,2,5,1,3,1980,3,2,462,3,3,2,150,0,0,124000,2252,277,1,29,8.136696501220504E-4,1.0,29,0.018461538461538463,0.11076923076923079,245.8,2,231.0,1386,2244,7374,2-STORY PUD - 1946 & NEWER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Blueste,Norm,Norm,Townhouse End Unit,2Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,Good Privacy,None,WD,Normal Sale
70,7420,5,5,1962,1962,0,2,3,3,1,417,640,1057,2,1,1057,0,1057,0,1,0,3,1,2,6,0,0,1977,3,2,576,3,3,2,0,0,0,132000,2690,5787,0,45,0.0,3.0,45,0.009433962264150943,0.04716981132075471,176.16666666666666,2,288.0,1728,3171,5285,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Sawyer,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Metal Siding,Metal Siding,NA,Cinder Block,Average Rec Room,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
65,8450,7,5,2003,2003,0,3,4,3,2,699,638,1337,4,1,1337,0,1337,1,2,0,3,1,3,6,0,0,2003,2,2,531,3,3,2,0,0,0,185000,3205,6582,0,4,0.0,1.5,4,0.007692307692307693,0.038461538461538464,222.83333333333334,2,265.5,1593,5348,9359,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
24,2572,7,5,1999,1999,0,3,4,3,1,604,92,696,4,1,696,720,1416,1,2,1,3,1,3,6,0,0,1999,1,2,484,3,3,2,0,0,0,155000,2596,1392,1,11,0.0,1.0,11,0.00933125972006221,0.04665629860031105,236.0,2,242.0,1452,2784,9912,2-STORY PUD - 1946 & NEWER,Floating Village Residential,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,FR2,Gentle,Somerst,Norm,Norm,Townhouse Inside Unit,2Story,Hip,Two-family Conversion,Metal Siding,Metal Siding,NA,Poured Contrete,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
50,7207,5,7,1958,2008,0,2,3,3,4,696,162,858,3,1,858,0,858,1,1,0,2,1,2,4,0,0,0,0,0,0,0,0,2,117,0,0,116500,1716,6349,0,2,0.0,2.0,52,0.006937699458859442,0.048563896212016094,214.5,1,0.0,0,2574,4290,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,BrkSide,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Wood Siding,Plywood,NA,Cinder Block,Below Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,NA,No Fance,None,WD,Normal Sale
0,12227,6,7,1977,1995,424,2,4,4,1,896,434,1330,2,1,1542,1330,2872,1,2,1,4,1,2,11,1,3,1977,3,2,619,3,3,2,550,0,0,272000,4821,10066,1,13,3.4818941504178273E-4,1.3333333333333333,31,0.0,0.0,261.09090909090907,6,309.5,1857,5320,17232,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,NWAmes,PosN,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
24,2308,6,6,1976,1976,0,2,4,3,1,556,248,804,2,1,804,744,1548,1,2,1,3,1,3,7,1,3,1976,1,2,440,3,3,2,48,0,0,155000,2792,1064,1,31,6.459948320413437E-4,1.0,31,0.010398613518197574,0.06239168110918544,221.14285714285714,3,220.0,1320,3216,9288,2-STORY PUD - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,NPkVill,Norm,Norm,Townhouse End Unit,2Story,Gable,Two-family Conversion,Plywood,Brick Common,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
122,11923,9,5,2007,2007,0,3,5,3,1,0,1800,1800,4,1,1800,0,1800,0,2,0,2,1,4,7,0,0,2007,3,2,702,3,3,2,288,0,0,239000,4302,9421,0,2,0.0,1.0,2,0.010232324079510191,0.051161620397550955,257.14285714285717,4,351.0,2106,9000,16200,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
80,11316,7,5,2002,2003,44,3,4,3,1,624,193,817,4,1,824,1070,1894,1,2,1,4,1,3,8,1,4,2002,3,2,510,3,3,2,0,0,0,214900,3221,9982,1,7,5.279831045406547E-4,1.3333333333333333,8,0.007069635913750442,0.03534817956875221,236.75,3,255.0,1530,3268,13258,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,Timber,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,WD,Normal Sale
65,10237,6,5,2005,2007,0,3,4,3,1,0,783,783,4,1,783,701,1484,0,2,1,3,1,3,8,1,4,2005,3,2,393,3,3,2,0,0,0,178900,2660,9061,1,0,6.738544474393531E-4,1.0,2,0.006349516459900361,0.03174758229950181,185.5,4,196.5,1179,3132,8904,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,RRAn,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
130,9600,5,7,1940,1950,0,3,3,2,1,428,300,728,4,1,976,332,1308,1,1,1,2,1,2,7,2,3,1940,1,1,256,3,3,2,0,0,0,160000,2292,8368,1,59,0.0015290519877675841,1.0,69,0.013541666666666667,0.09479166666666666,186.85714285714286,4,256.0,768,2184,6540,1-1/2 STORY FINISHED ALL AGES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,Inside,Gentle,Crawfor,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Brick & Tile,Average Rec Room,Unfinshed,GasA,SBrkr,Min2,Detchd,No Fance,None,WD,Normal Sale
