DwellingType,ZoneType,LotFrontage,LotArea,Street,Alley,LotShape,Flatness,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BuildingType,HouseStyle,OverallQuality,OverallConditions,YearBuilt,YearRemodel,RoofStyle,RoofMaterial,Exterior1st,Exterior2nd,MasonryVeneerType,MasonryVeneerArea,ExteriorQuality,ExteriorCondition,Foundation,BasementQuality,BasementCondition,BasementExposure,BasementFinishedType1,BasementFinishedType1Area,BasementFinishedType2,BasementFinishedType2Area,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualityFinishedArea,AboveGroundLivingArea,BasementFullBathrooms,BasementHalfBathrooms,FullBathrooms,HalfBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQuality,TotalRoomsAboveGround,Functional,Fireplaces,FireplaceQuality,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQuality,GarageCondition,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThreeSeasonPorchArea,ScreenPorch,PoolArea,PoolQuality,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalUsedArea,NonbuiltArea,BuiltAreaRatio,PorchArea,IsDuplex,SoldAfterRemodel,RemodelAge,FireplacesLivingAreaRatio,BedroomsBathroomsRatio,HouseAge,PercentFrontage,ImpactView,RoomsMeanSize,RegularRooms,GarageAreaPerCars,GarageAreaQuality,BasementAreaQuality,LivingAreaQuality,LivingAreaCondition,BasementAreaCondition,GarageAreaCondition
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,7915,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Timber,Norm,Norm,Single-family Detached,1Story,6,5,1999,2000,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,3,2,Poured Contrete,5,3,2,Good Living Quarters,1223,Unfinshed,0,443,1666,GasA,4,1,SBrkr,1675,0,0,1675,1,0,2,0,3,1,3,6,Typ,0,0,Attchd,1999,2,2,435,3,3,2,165,52,0,0,0,0,0,No Fance,None,0,12,2008,WD,Normal Sale,,3776,5805,0.21162349968414404,52,0,1,8,0.0,1.5,9,0.0,0.0,279.1666666666667,2,217.5,1305,8330,10050,8375,4998,1305
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,79,11449,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,Inside,Gentle,Timber,Norm,Norm,Single-family Detached,1Story,8,5,2007,2007,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,3,2,Poured Contrete,4,3,3,Good Living Quarters,1011,Unfinshed,0,873,1884,GasA,4,1,SBrkr,1728,0,0,1728,1,0,2,0,3,1,3,7,Typ,1,4,Attchd,2007,3,2,520,3,3,2,0,276,0,0,0,0,0,No Fance,None,0,1,2008,WD,Normal Sale,,4132,9201,0.15093021224561098,276,0,0,1,5.787037037037037E-4,1.5,1,0.006900165953358372,0.03450082976679186,246.85714285714286,3,260.0,1560,7536,13824,8640,5652,1560
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,85,11447,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Timber,Norm,Norm,Single-family Detached,1Story,8,5,2005,2006,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,674,3,2,Poured Contrete,5,3,3,Good Living Quarters,1571,Unfinshed,0,393,1964,GasA,4,1,SBrkr,1964,0,0,1964,1,0,2,1,3,1,3,7,Typ,1,4,Attchd,2005,3,3,892,3,3,2,0,265,0,0,0,0,0,No Fance,None,0,6,2008,WD,Normal Sale,,4820,8591,0.1715733379924871,265,0,1,2,5.091649694501018E-4,1.0,3,0.0074255263387787195,0.0371276316938936,280.57142857142856,3,297.3333333333333,2676,9820,15712,9820,5892,2676
DUPLEX - ALL STYLES AND AGES,Residential Medium Density,97,8940,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1997,1998,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,200,2,3,Poured Contrete,4,4,4,Good Living Quarters,1309,Unfinshed,0,35,1344,GasA,4,1,SBrkr,1344,0,0,1344,2,0,2,0,2,2,2,8,Typ,0,0,Attchd,1997,3,4,784,3,3,2,0,0,0,0,0,0,0,No Fance,None,0,11,2008,WD,Allocation,,3472,6812,0.15033557046979865,0,0,1,10,0.0,1.0,11,0.010850111856823266,0.05425055928411633,168.0,4,196.0,2352,5376,9408,6720,5376,2352
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,77,9278,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,FR2,Gentle,Mitchel,Feedr,Artery,Single-family Detached,1Story,5,5,2007,2008,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,2,2,Poured Contrete,4,3,1,Unfinshed,0,Unfinshed,0,1092,1092,GasA,4,1,SBrkr,1092,0,0,1092,0,0,1,0,2,1,2,5,Typ,0,0,NA,0,0,0,0,0,0,2,0,52,0,0,0,0,0,No Fance,None,0,2,2008,WD,Abnormal Sale,,2184,8186,0.11769777969389955,52,0,1,0,0.0,2.0,1,0.00829920241431343,0.04149601207156715,218.4,2,0.0,0,4368,5460,5460,3276,0
1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Medium Density,32,4500,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,FR2,Gentle,Mitchel,Norm,Norm,Townhouse End Unit,1Story,6,5,1997,1997,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,197,2,2,Poured Contrete,5,3,1,Good Living Quarters,864,Unfinshed,0,325,1189,GasA,4,1,SBrkr,1189,0,0,1189,1,0,2,0,2,1,2,4,Typ,0,0,Attchd,1997,2,2,392,3,3,2,0,122,0,0,0,0,0,No Fance,None,0,4,2008,WD,Normal Sale,,2770,2919,0.26422222222222225,122,0,0,11,0.0,1.0,11,0.0071111111111111115,0.035555555555555556,297.25,1,196.0,1176,5945,7134,5945,3567,1176
SPLIT FOYER,Residential Low Density,150,14137,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,Mitchel,Norm,Norm,Single-family Detached,SFoyer,4,5,1964,1964,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,98,2,2,Cinder Block,4,3,3,Average Living Quarters,865,Low Quality,247,88,1200,GasA,3,1,SBrkr,1200,0,0,1200,1,0,1,0,3,1,2,6,Typ,0,0,2Types,1964,3,3,850,3,3,2,0,119,0,0,171,0,0,No Fance,None,0,11,2008,ConLD,Normal Sale,,3250,12087,0.0848836386786447,290,0,0,44,0.0,3.0,44,0.010610454834830587,0.05305227417415293,200.0,2,283.3333333333333,2550,4800,4800,6000,3600,2550
1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Medium Density,0,4224,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,MeadowV,Norm,Norm,Townhouse End Unit,1Story,5,6,1975,1975,Gable,Two-family Conversion,Cement Board,Cement Board,NA,0,2,2,Poured Contrete,4,3,1,Good Living Quarters,769,Unfinshed,0,271,1040,GasA,3,1,SBrkr,1040,0,0,1040,0,0,1,0,3,1,2,6,Typ,0,0,Attchd,1975,1,2,499,3,3,2,0,100,0,0,0,0,0,No Fance,None,0,6,2008,WD,Normal Sale,,2579,2685,0.24621212121212122,100,0,0,33,0.0,3.0,33,0.0,0.0,173.33333333333334,2,249.5,1497,4160,5200,6240,3120,1497
2-STORY PUD - 1946 & NEWER,Residential Medium Density,41,2665,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,MeadowV,Norm,Norm,Townhouse End Unit,2Story,5,7,1976,1976,Gable,Two-family Conversion,Cement Board,Cement Board,NA,0,2,2,Poured Contrete,4,3,1,Average Living Quarters,318,Unfinshed,0,232,550,GasA,2,1,SBrkr,925,550,0,1475,0,0,2,0,4,1,2,6,Typ,1,3,Attchd,1976,1,1,336,3,3,2,92,26,0,0,0,0,0,No Fance,None,0,5,2008,WD,Normal Sale,,2361,1404,0.5534709193245778,26,1,0,32,6.779661016949153E-4,2.0,32,0.015384615384615385,0.1076923076923077,245.83333333333334,1,336.0,1008,2200,7375,10325,1650,1008
PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,Residential Medium Density,21,1974,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,MeadowV,Norm,Norm,Townhouse Inside Unit,SFoyer,4,7,1973,2006,Gable,Two-family Conversion,Cement Board,Cement Board,NA,0,2,3,Cinder Block,4,3,3,Good Living Quarters,501,Unfinshed,0,25,526,GasA,3,1,SBrkr,526,462,0,988,1,0,1,0,2,1,2,5,Typ,0,0,BuiltIn,1973,2,1,297,3,3,2,120,101,0,0,0,0,0,No Fance,None,0,6,2008,WD,Normal Sale,,1811,1151,0.5005065856129686,101,1,1,2,0.0,2.0,35,0.010638297872340425,0.07446808510638298,197.6,2,297.0,891,2104,3952,6916,1578,891
PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,Residential Medium Density,21,1596,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,MeadowV,Norm,Norm,Townhouse Inside Unit,SLvl,4,6,1973,1973,Gable,Two-family Conversion,Cement Board,Cement Board,NA,0,2,2,Cinder Block,4,3,4,Good Living Quarters,437,Unfinshed,0,25,462,GasA,2,1,SBrkr,526,462,0,988,1,0,1,0,1,1,2,4,Typ,1,1,BuiltIn,1973,2,1,297,3,3,2,0,101,0,120,0,0,0,Good Wood,None,0,7,2008,WD,Normal Sale,,1747,773,0.6190476190476191,221,1,0,35,0.0010121457489878543,1.0,35,0.013157894736842105,0.07894736842105263,247.0,2,297.0,891,1848,3952,5928,1386,891
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,17979,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,Mitchel,Norm,Norm,Single-family Detached,1Story,5,6,1968,1968,Gable,Two-family Conversion,Plywood,Plywood,NA,0,2,3,Cinder Block,3,3,1,Average Living Quarters,785,Unfinshed,0,328,1113,GasA,4,1,SBrkr,1160,0,0,1160,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,1968,1,1,257,3,3,2,81,0,0,0,0,0,0,Good Wood,Shed,500,2,2008,WD,Normal Sale,,2530,16562,0.06451971744813394,0,0,0,40,0.0,3.0,40,0.0,0.0,193.33333333333334,2,257.0,771,3339,5800,6960,3339,771
2-STORY PUD - 1946 & NEWER,Residential Medium Density,21,1477,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,MeadowV,Norm,Norm,Townhouse Inside Unit,2Story,6,9,1970,2007,Gable,Two-family Conversion,Cement Board,Cement Board,NA,0,2,3,Cinder Block,3,3,1,Good Living Quarters,358,Unfinshed,0,188,546,GasA,4,1,SBrkr,546,546,0,1092,0,0,2,1,3,1,2,6,Typ,0,0,NA,0,0,0,0,0,0,2,187,0,0,0,0,0,0,No Fance,None,0,3,2008,WD,Normal Sale,,1638,931,0.7393364928909952,0,1,1,1,0.0,1.0,38,0.014218009478672985,0.12796208530805686,182.0,2,0.0,0,1638,6552,9828,1638,0
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,59,6490,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Mitchel,Norm,Norm,Single-family Detached,1Story,5,7,1983,1983,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,2,3,Cinder Block,3,3,1,Good Living Quarters,534,Unfinshed,0,282,816,GasA,4,1,SBrkr,816,0,0,816,0,1,1,0,2,1,2,4,Typ,0,0,Attchd,1983,1,1,264,3,3,2,315,0,0,0,0,0,0,Good Wood,None,0,4,2008,WD,Normal Sale,,1896,5410,0.12573189522342065,0,0,0,25,0.0,2.0,25,0.00909090909090909,0.06363636363636363,204.0,1,264.0,792,2448,4080,5712,2448,792
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,60,6600,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Mitchel,Norm,Norm,Single-family Detached,1Story,5,6,1982,2005,Gable,Two-family Conversion,Hard Board,Plywood,NA,0,2,2,Cinder Block,3,3,1,Good Living Quarters,638,Unfinshed,0,207,845,GasA,3,1,SBrkr,845,0,0,845,0,0,1,0,3,1,3,6,Typ,0,0,Attchd,1982,1,1,264,3,3,2,0,0,0,0,0,0,0,No Fance,None,0,7,2008,WD,Normal Sale,,1954,5491,0.12803030303030302,0,0,1,3,0.0,3.0,26,0.00909090909090909,0.05454545454545454,140.83333333333334,2,264.0,792,2535,4225,5070,2535,792
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,74,12395,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,Mitchel,Norm,Norm,Single-family Detached,1Story,5,6,1984,1984,Gable,Two-family Conversion,Hard Board,Plywood,NA,0,2,2,Cinder Block,3,3,1,Average Living Quarters,647,Unfinshed,0,217,864,GasA,2,1,SBrkr,889,0,0,889,0,0,1,0,3,1,2,6,Typ,0,0,Attchd,1984,1,2,484,3,3,2,0,0,0,0,0,0,0,No Fance,None,0,4,2008,WD,Normal Sale,,2237,11022,0.07172246873739412,0,0,0,24,0.0,3.0,24,0.005970149253731343,0.03582089552238806,148.16666666666666,2,242.0,1452,2592,4445,5334,2592,1452
2-STORY 1945 & OLDER,NA,0,56600,Paved,Not Alley Access,Slightly irregular,Depression,All public Utilities,Inside,Gentle,IDOTRR,Norm,Norm,Single-family Detached,2.5Unf,5,1,1900,1950,Hip,Two-family Conversion,Wood Siding,Wood Siding,NA,0,2,2,Brick & Tile,3,3,1,Unfinshed,0,Unfinshed,0,686,686,GasA,4,1,SBrkr,1150,686,0,1836,0,0,2,0,4,1,2,7,Maj1,0,0,Detchd,1900,1,1,288,3,2,0,0,0,0,0,0,0,0,No Fance,None,0,1,2008,WD,Normal Sale,,2810,55162,0.03243816254416961,0,1,1,58,0.0,2.0,108,0.0,0.0,262.2857142857143,2,288.0,864,2058,9180,1836,2058,576
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,85,10667,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,6,6,1971,1971,Gable,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,302,2,2,Cinder Block,3,3,1,Below Average Living Quarters,838,Unfinshed,0,749,1587,GasA,2,1,SBrkr,1587,0,0,1587,0,0,2,0,3,1,2,7,Typ,1,4,Attchd,1971,1,2,525,3,3,2,0,44,0,0,0,0,0,No Fance,None,0,3,2007,WD,Normal Sale,,3699,8555,0.14877660073122714,44,0,0,36,6.30119722747322E-4,1.5,36,0.00796850098434424,0.047811005906065435,226.71428571428572,3,262.5,1575,4761,9522,9522,4761,1575
SPLIT OR MULTI-LEVEL,Residential Low Density,56,8872,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,Inside,Gentle,Gilbert,Norm,Norm,Single-family Detached,SLvl,6,5,1997,1997,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,2,2,Poured Contrete,4,3,1,Unfinshed,0,Unfinshed,0,384,384,GasA,3,1,SBrkr,754,630,0,1384,0,0,2,1,3,1,2,7,Typ,1,3,BuiltIn,1997,3,2,390,3,3,2,0,0,0,0,0,0,0,No Fance,None,0,3,2007,WD,Normal Sale,,2158,7728,0.15599639314697927,0,1,0,10,7.22543352601156E-4,1.0,10,0.0063119927862939585,0.031559963931469794,197.71428571428572,3,195.0,1170,1536,8304,6920,1152,1170
SPLIT OR MULTI-LEVEL,Residential Low Density,0,10147,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,Gilbert,Norm,Norm,Single-family Detached,SLvl,6,5,1994,1994,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,32,2,2,Poured Contrete,4,3,1,Low Quality,186,Unfinshed,0,206,392,GasA,3,1,SBrkr,924,770,0,1694,0,0,2,1,3,1,2,7,Typ,1,3,BuiltIn,1994,3,2,398,3,3,2,256,64,0,0,0,0,0,Minimum Privacy,None,0,3,2007,WD,Normal Sale,,2484,8825,0.1669458953385237,64,1,0,13,5.903187721369539E-4,1.0,13,0.0,0.0,242.0,3,199.0,1194,1568,10164,8470,1176,1194
2-STORY 1946 & NEWER,Residential Low Density,0,8637,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,6,5,1999,2000,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,2,2,Poured Contrete,4,3,1,Average Living Quarters,871,Unfinshed,0,52,923,GasA,3,1,SBrkr,947,767,0,1714,1,0,2,1,3,1,2,7,Typ,1,3,Attchd,2000,3,2,451,3,3,2,256,48,0,0,0,0,0,No Fance,None,0,4,2007,WD,Abnormal Sale,,3088,7239,0.19844853537107793,48,1,1,7,5.834305717619603E-4,1.0,8,0.0,0.0,244.85714285714286,3,225.5,1353,3692,10284,8570,2769,1353
2-STORY 1946 & NEWER,Residential Low Density,63,7875,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,7,5,1996,1996,Gable,Two-family Conversion,Hard Board,Hard Board,NA,0,3,2,Poured Contrete,4,3,1,Average Rec Room,414,Unfinshed,0,277,691,GasA,3,1,SBrkr,691,862,0,1553,0,0,2,1,3,1,3,6,Typ,0,0,Attchd,1996,3,2,420,3,3,2,0,44,0,0,0,0,0,No Fance,None,0,8,2007,WD,Normal Sale,,2664,6764,0.19720634920634922,44,1,0,11,0.0,1.0,11,0.008,0.04,258.8333333333333,2,210.0,1260,2764,10871,7765,2073,1260
2-STORY 1946 & NEWER,Residential Low Density,60,7500,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,6,5,1999,2003,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,2,2,Poured Contrete,4,3,1,Unfinshed,0,Unfinshed,0,938,938,GasA,4,1,SBrkr,957,1342,0,2299,0,0,3,1,5,1,2,7,Typ,1,3,Attchd,1999,3,2,482,3,3,2,188,30,0,0,0,0,0,No Fance,None,0,8,2007,WD,Normal Sale,,3719,6061,0.3065333333333333,30,1,1,4,4.3497172683775554E-4,1.25,8,0.008,0.04,328.42857142857144,1,241.0,1446,3752,13794,11495,2814,1446
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,9556,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,Gilbert,Norm,Norm,Single-family Detached,1Story,7,5,1992,1993,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,52,2,2,Poured Contrete,4,3,1,Unfinshed,0,Unfinshed,0,1168,1168,GasA,3,1,SBrkr,1187,0,0,1187,0,0,2,0,3,1,3,6,Typ,0,0,Attchd,1992,2,2,420,3,3,2,0,21,0,0,0,0,0,No Fance,None,0,8,2007,WD,Normal Sale,,2775,7949,0.12421515278359146,21,0,1,14,0.0,1.5,15,0.0,0.0,197.83333333333334,2,210.0,1260,4672,8309,5935,3504,1260
2-STORY 1946 & NEWER,Residential Low Density,0,7655,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,6,5,1993,1994,Gable,Two-family Conversion,Hard Board,Hard Board,NA,0,2,2,Poured Contrete,4,3,1,Unfinshed,0,Unfinshed,0,903,903,GasA,3,1,SBrkr,910,732,0,1642,0,0,2,1,3,1,2,7,Typ,1,3,Attchd,1993,2,2,392,3,3,2,290,84,0,0,0,0,0,No Fance,None,0,7,2007,WD,Normal Sale,,2937,6353,0.21450032658393206,84,1,1,13,6.090133982947625E-4,1.0,14,0.0,0.0,234.57142857142858,3,196.0,1176,3612,9852,8210,2709,1176
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,160,18160,Grovel,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,Norm,Norm,Single-family Detached,1Story,6,6,1964,1964,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Common,138,2,2,Cinder Block,3,3,3,Below Average Living Quarters,550,Unfinshed,0,752,1302,GasA,1,1,SBrkr,1128,0,0,1128,1,0,1,0,3,1,2,6,Typ,1,3,Attchd,1964,1,2,480,3,3,1,0,108,246,0,0,0,0,Minimum Privacy,None,0,3,2007,WD,Allocation,,2910,16552,0.06211453744493392,354,0,0,43,8.865248226950354E-4,3.0,43,0.00881057268722467,0.052863436123348026,188.0,2,240.0,1440,3906,6768,6768,3906,1440
1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,38,4740,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,StoneBr,Norm,Norm,Townhouse End Unit,1Story,8,5,1988,1988,Gable,Two-family Conversion,Cement Board,Cement Board,NA,0,3,2,Cinder Block,4,3,4,Good Living Quarters,248,Unfinshed,0,918,1166,GasA,3,1,SBrkr,1179,0,0,1179,1,0,2,0,2,1,2,5,Typ,0,0,Attchd,1988,2,2,480,3,3,2,0,108,0,0,135,0,0,No Fance,None,0,10,2007,WD,Normal Sale,,2825,3081,0.24873417721518987,243,0,0,19,0.0,1.0,19,0.008016877637130802,0.040084388185654005,235.8,2,240.0,1440,4664,9432,5895,3498,1440
1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,35,5118,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,Inside,Gentle,StoneBr,Norm,Norm,Townhouse End Unit,1Story,8,5,1990,1990,Gable,Two-family Conversion,Cement Board,Cement Board,NA,0,3,2,Poured Contrete,4,3,4,Good Living Quarters,926,Unfinshed,0,386,1312,GasA,3,1,SBrkr,1321,0,0,1321,1,0,1,0,1,1,3,4,Typ,1,3,Attchd,1990,2,2,484,3,3,2,0,64,140,0,0,0,0,No Fance,None,0,8,2007,WD,Normal Sale,,3117,3313,0.25810863618601015,204,0,0,17,7.57002271006813E-4,1.0,17,0.006838608831574834,0.03419304415787417,330.25,2,242.0,1452,5248,10568,6605,3936,1452
2-STORY 1946 & NEWER,Residential Low Density,98,12328,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,StoneBr,Norm,Norm,Single-family Detached,2Story,8,5,2005,2005,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,146,3,2,Poured Contrete,5,3,2,Good Living Quarters,986,Unfinshed,0,163,1149,GasA,4,1,SBrkr,1164,1377,0,2541,1,0,3,1,4,1,4,10,Typ,1,4,BuiltIn,2005,3,3,729,3,3,2,120,32,0,0,0,0,0,No Fance,None,0,7,2007,WD,Normal Sale,,4419,10435,0.20611615833874108,32,1,0,2,3.935458480913026E-4,1.0,2,0.007949383517196625,0.03974691758598312,254.1,5,243.0,2187,5745,20328,12705,3447,2187
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,52,51974,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,StoneBr,PosN,Norm,Single-family Detached,1Story,9,5,2006,2007,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,710,4,2,Poured Contrete,5,3,3,Good Living Quarters,1101,Unfinshed,0,1559,2660,GasA,4,1,SBrkr,2338,0,0,2338,1,0,2,1,4,1,3,8,Typ,2,4,Attchd,2005,3,3,1110,4,3,2,0,135,0,0,322,0,0,No Fance,None,0,6,2007,New,Partial,,6108,48526,0.04498403047677685,457,0,1,0,8.55431993156544E-4,1.3333333333333333,1,0.0010005002501250625,0.0050025012506253125,292.25,3,370.0,4440,13300,21042,11690,7980,3330
2 FAMILY CONVERSION - ALL STYLES AND AGES,Residential Low Density,195,41600,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,FR2,Gentle,Gilbert,Norm,Norm,Two-family Conversion,1Story,5,5,1969,1990,Gable,Two-family Conversion,Hard Board,Hard Board,NA,0,2,2,Cinder Block,4,3,4,Average Living Quarters,1047,Unfinshed,0,53,1100,GasW,2,1,SBrkr,1424,0,0,1424,1,0,1,1,3,1,2,7,Mod,0,0,2Types,1969,1,3,828,3,3,0,144,0,0,0,0,0,0,No Fance,None,0,11,2007,WD,Normal Sale,,3352,39348,0.03423076923076923,0,0,1,17,0.0,1.5,38,0.0046875,0.0234375,203.42857142857142,3,276.0,2484,4400,7120,7120,3300,2484
1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,61,8035,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,Inside,Gentle,StoneBr,Norm,Norm,Townhouse End Unit,1Story,9,5,2006,2006,Gable,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,165,3,2,Poured Contrete,5,3,4,Good Living Quarters,797,Unfinshed,0,815,1612,GasA,4,1,SBrkr,1612,0,0,1612,1,0,2,0,2,1,4,6,Typ,1,4,Attchd,2006,3,2,556,3,3,2,0,164,0,0,0,0,0,No Fance,None,0,3,2007,WD,Normal Sale,,3780,5867,0.20062227753578096,164,0,0,1,6.203473945409429E-4,1.0,1,0.0075917859365276915,0.037958929682638455,268.6666666666667,3,278.0,1668,8060,14508,8060,4836,1668
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,85,14082,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,Inside,Gentle,StoneBr,Norm,Norm,Single-family Detached,1Story,8,5,2006,2006,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,945,3,2,Poured Contrete,5,4,4,Good Living Quarters,1558,Unfinshed,0,662,2220,GasA,4,1,SBrkr,2234,0,0,2234,1,0,1,1,1,1,3,7,Typ,1,4,Attchd,2006,2,2,724,3,3,2,390,80,0,0,0,0,0,No Fance,None,0,1,2007,WD,Normal Sale,,5178,11124,0.15864223831842067,80,0,0,1,4.476275738585497E-4,0.5,1,0.006036074421246982,0.030180372106234914,319.14285714285717,5,362.0,2172,11100,17872,11170,8880,2172
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,81,13870,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,Inside,Gentle,StoneBr,PosA,PosA,Single-family Detached,1Story,10,5,2006,2007,Hip,Two-family Conversion,Cement Board,Cement Board,Brick Face,250,4,2,Poured Contrete,5,3,4,Good Living Quarters,1152,Unfinshed,0,590,1742,GasA,4,1,SBrkr,2042,0,0,2042,1,0,2,0,3,1,4,8,Typ,1,4,Attchd,2007,3,3,724,3,3,2,240,52,0,0,174,0,0,No Fance,None,0,10,2007,New,Partial,,4508,11104,0.14722422494592646,226,0,1,0,4.897159647404506E-4,1.5,1,0.005839942321557318,0.029199711607786588,255.25,4,241.33333333333334,2172,8710,20420,10210,5226,2172
