DwellingType,ZoneType,LotFrontage,LotArea,Street,Alley,LotShape,Flatness,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BuildingType,HouseStyle,OverallQuality,OverallConditions,YearBuilt,YearRemodel,RoofStyle,RoofMaterial,Exterior1st,Exterior2nd,MasonryVeneerType,MasonryVeneerArea,ExteriorQuality,ExteriorCondition,Foundation,BasementQuality,BasementCondition,BasementExposure,BasementFinishedType1,BasementFinishedType1Area,BasementFinishedType2,BasementFinishedType2Area,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualityFinishedArea,AboveGroundLivingArea,BasementFullBathrooms,BasementHalfBathrooms,FullBathrooms,HalfBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQuality,TotalRoomsAboveGround,Functional,Fireplaces,FireplaceQuality,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQuality,GarageCondition,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThreeSeasonPorchArea,ScreenPorch,PoolArea,PoolQuality,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalUsedArea,NonbuiltArea,BuiltAreaRatio,PorchArea,IsDuplex,SoldAfterRemodel,RemodelAge,FireplacesLivingAreaRatio,BedroomsBathroomsRatio,HouseAge,PercentFrontage,ImpactView,RoomsMeanSize,RegularRooms,GarageAreaPerCars,GarageAreaQuality,BasementAreaQuality,LivingAreaQuality,LivingAreaCondition,BasementAreaCondition,GarageAreaCondition
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,9286,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Moderate,CollgCr,Norm,Norm,Single-family Detached,1Story,5,7,1977,1989,Gable,Two-family Conversion,Hard Board,Plywood,NA,0,2,2,Cinder Block,4,4,3,Average Living Quarters,196,Unfinshed,0,1072,1268,GasA,2,1,SBrkr,1268,0,0,1268,0,0,1,1,3,1,3,5,Typ,0,0,Detchd,1978,1,1,252,3,3,2,173,0,0,0,0,0,0,No Fance,None,0,10,2009,WD,Normal Sale,143500,2788,7766,0.1365496446263192,0,0,1,20,0.0,1.5,32,0.0,0.0,253.6,1,252.0,756,5072,6340,8876,5072,756
1-STORY 1945 & OLDER,Residential Medium Density,51,6120,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,BrkSide,Norm,Norm,Single-family Detached,1Story,5,7,1925,1950,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,0,2,2,Brick & Tile,3,3,1,Average Rec Room,489,Unfinshed,0,279,768,GasA,2,0,SBrkr,1015,0,0,1015,0,0,1,0,3,1,2,6,Min1,0,0,Detchd,1925,1,1,450,3,3,2,0,0,112,0,120,0,0,Minimum Privacy,Shed,620,7,2006,WD,Abnormal Sale,88000,2233,4655,0.16584967320261437,232,0,1,56,0.0,3.0,81,0.008333333333333333,0.058333333333333334,169.16666666666666,2,450.0,1350,2304,5075,7105,2304,1350
DUPLEX - ALL STYLES AND AGES,Residential High Density,82,6270,Paved,Not Alley Access,Regular,Hillside,All public Utilities,Inside,Gentle,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,0,2,2,Cinder Block,3,3,1,Below Average Living Quarters,284,Unfinshed,0,717,1001,GasA,2,0,FuseA,1001,1001,0,2002,0,0,2,0,4,2,2,8,Typ,0,0,2Types,1949,1,3,871,3,3,2,0,0,0,0,0,0,0,No Fance,None,0,8,2007,WD,Normal Sale,145000,3874,4398,0.3192982456140351,0,1,1,57,0.0,2.0,58,0.013078149920255184,0.0784688995215311,250.25,2,290.3333333333333,2613,3003,10010,12012,3003,2613
2-STORY PUD - 1946 & NEWER,Floating Village Residential,30,3000,Paved,Paved,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Somerst,Norm,Norm,Townhouse End Unit,2Story,6,5,2009,2009,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,76,3,2,Poured Contrete,4,3,3,Good Living Quarters,294,Unfinshed,0,318,612,GasA,4,1,SBrkr,612,612,0,1224,0,0,2,1,2,1,3,4,Typ,0,0,Detchd,2009,2,2,528,3,3,2,0,234,0,0,0,0,0,No Fance,None,0,6,2009,New,Partial,173733,2364,1860,0.408,234,1,0,0,0.0,0.6666666666666666,0,0.01,0.05,306.0,1,264.0,1584,2448,7344,6120,1836,1584
2-STORY PUD - 1946 & NEWER,Residential Medium Density,21,2001,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,MeadowV,Norm,Norm,Townhouse Inside Unit,2Story,4,5,1970,1970,Gable,Two-family Conversion,Cement Board,Cement Board,Brick Face,80,2,2,Cinder Block,3,3,1,Unfinshed,0,Unfinshed,0,546,546,GasA,1,1,SBrkr,546,546,0,1092,0,0,1,1,3,1,2,6,Typ,0,0,Attchd,1970,1,1,286,3,3,2,0,0,0,0,0,0,0,No Fance,None,0,1,2007,WD,Normal Sale,75000,1924,1169,0.545727136431784,0,1,0,37,0.0,1.5,37,0.010494752623688156,0.05247376311844078,182.0,2,286.0,858,1638,4368,5460,1638,858
1-STORY 1946 & NEWER ALL STYLES,Commercial,50,9000,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,IDOTRR,Norm,Norm,Single-family Detached,1Story,2,3,1949,1950,Gable,Two-family Conversion,Asbestos Shingles,Asbestos Shingles,NA,0,2,2,Cinder Block,3,3,3,Below Average Living Quarters,50,Unfinshed,0,430,480,GasA,2,0,FuseA,480,0,0,480,1,0,0,0,1,1,2,4,Typ,0,0,Detchd,1958,1,1,308,3,3,2,0,0,0,0,0,0,0,No Fance,None,0,10,2006,WD,Abnormal Sale,35311,1268,8212,0.05333333333333334,0,0,1,56,0.0,0.0,57,0.005555555555555556,0.016666666666666666,120.0,2,308.0,924,1440,960,1440,1440,924
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,17140,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Edwards,Norm,Norm,Single-family Detached,1Story,4,6,1956,1956,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,2,2,Cinder Block,3,3,1,Average Living Quarters,1059,Unfinshed,0,75,1134,GasA,4,1,FuseA,1229,0,0,1229,0,0,1,0,3,1,2,6,Typ,0,0,Attchd,1956,2,1,284,3,3,2,0,0,0,0,0,0,0,No Fance,None,0,4,2009,WD,Normal Sale,135000,2647,15627,0.07170361726954493,0,0,0,53,0.0,3.0,53,0.0,0.0,204.83333333333334,2,284.0,852,3402,4916,7374,3402,852
2-STORY 1946 & NEWER,Residential Low Density,103,13125,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,SawyerW,Norm,Norm,Single-family Detached,2Story,7,5,1991,1991,Gable,Two-family Conversion,Hard Board,Hard Board,NA,0,3,2,Poured Contrete,5,3,2,Below Average Living Quarters,48,Good Living Quarters,634,422,1104,GasA,4,1,SBrkr,912,1215,0,2127,1,0,2,1,4,1,3,8,Typ,1,3,Attchd,1991,2,3,833,3,3,2,72,192,224,0,0,0,0,Good Privacy,None,0,11,2007,WD,Normal Sale,238000,4064,11380,0.16205714285714284,416,1,0,16,4.701457451810061E-4,1.3333333333333333,16,0.007847619047619048,0.03923809523809524,265.875,3,277.6666666666667,2499,5520,14889,10635,3312,2499
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,87,11029,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,6,8,1958,2002,Hip,Two-family Conversion,Metal Siding,Metal Siding,NA,0,4,2,Cinder Block,4,3,1,Average Living Quarters,528,Below Average Living Quarters,411,245,1184,GasA,4,1,SBrkr,1414,0,0,1414,1,0,1,0,3,1,2,6,Min1,1,3,Attchd,1990,1,2,601,3,3,2,0,51,0,0,190,0,0,No Fance,None,0,5,2008,WD,Normal Sale,176500,3199,9014,0.12820745307824827,241,0,1,6,7.072135785007072E-4,3.0,50,0.007888294496327863,0.0631063559706229,235.66666666666666,2,300.5,1803,4736,8484,11312,3552,1803
2-STORY 1946 & NEWER,Residential Low Density,70,8462,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,SawyerW,Norm,Norm,Single-family Detached,2Story,6,5,1994,1994,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,105,3,3,Poured Contrete,4,4,1,Good Living Quarters,814,Unfinshed,0,114,928,GasA,4,1,SBrkr,936,785,0,1721,0,1,2,1,3,1,3,7,Typ,0,0,Attchd,1994,2,2,471,3,3,2,300,87,0,0,0,0,0,No Fance,None,0,7,2007,WD,Normal Sale,201000,3120,7055,0.2033798156464193,87,1,0,13,0.0,1.0,13,0.008272276057669581,0.041361380288347904,245.85714285714286,3,235.5,1413,3712,10326,8605,3712,1413
DUPLEX - ALL STYLES AND AGES,Residential Low Density,67,8777,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,0,2,2,Cinder Block,3,3,1,Average Living Quarters,1084,Unfinshed,0,188,1272,GasA,3,1,SBrkr,1272,928,0,2200,2,0,2,2,4,2,2,9,Typ,0,0,NA,0,0,0,0,0,0,0,0,70,0,0,0,0,0,Good Privacy,None,0,9,2008,WD,Normal Sale,145900,3472,7505,0.25065512133986556,70,1,1,5,0.0,1.0,108,0.007633587786259542,0.05343511450381679,244.44444444444446,3,0.0,0,3816,11000,15400,3816,0
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,65,10237,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,RRAn,Norm,Single-family Detached,1Story,6,5,2005,2006,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,3,2,Poured Contrete,4,3,1,Good Living Quarters,28,Unfinshed,0,1288,1316,GasA,4,1,SBrkr,1316,0,0,1316,0,0,2,0,3,1,3,6,Typ,1,4,Attchd,2005,3,2,397,3,3,2,100,0,0,23,0,0,0,No Fance,None,0,10,2006,New,Partial,169990,3029,8524,0.12855328709582886,23,0,1,0,7.598784194528875E-4,1.5,1,0.006349516459900361,0.03174758229950181,219.33333333333334,2,198.5,1191,5264,7896,6580,3948,1191
1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,50,8012,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,SawyerW,Norm,Norm,Townhouse End Unit,1Story,6,5,1993,1994,Gable,Two-family Conversion,Plywood,Plywood,NA,0,3,2,Poured Contrete,4,3,1,Low Quality,165,Good Living Quarters,841,598,1604,GasA,4,1,SBrkr,1617,0,0,1617,1,0,2,0,2,1,3,5,Typ,1,2,Attchd,1993,2,2,533,3,3,2,0,69,0,0,0,0,0,No Fance,None,0,7,2008,WD,Normal Sale,193000,3754,5862,0.20182226660009986,69,0,1,14,6.184291898577613E-4,1.0,15,0.006240639041437843,0.031203195207189213,323.4,2,266.5,1599,6416,9702,8085,4812,1599
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,79,10240,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,Norm,Norm,Single-family Detached,1Story,6,6,1980,1980,Gable,Two-family Conversion,Plywood,Plywood,Brick Face,157,2,3,Cinder Block,4,3,1,Below Average Living Quarters,625,Low Quality,1061,0,1686,GasA,2,1,SBrkr,1686,0,0,1686,1,0,2,0,3,1,2,7,Typ,1,3,Attchd,1980,1,2,612,3,3,2,384,131,0,0,0,0,0,No Fance,None,0,5,2006,WD,Normal Sale,207500,3984,7942,0.1646484375,131,0,0,26,5.931198102016608E-4,1.5,26,0.00771484375,0.046289062500000006,240.85714285714286,3,306.0,1836,6744,10116,10116,5058,1836
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,15611,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,NWAmes,Norm,Norm,Single-family Detached,1Story,5,6,1977,1977,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,2,2,Poured Contrete,4,3,3,Average Living Quarters,767,Low Quality,93,266,1126,GasA,2,1,SBrkr,1126,0,0,1126,0,1,2,0,3,1,4,6,Typ,0,0,Attchd,1977,2,2,540,3,3,2,180,0,0,0,0,0,0,No Fance,None,0,3,2008,WD,Abnormal Sale,175000,2792,13945,0.07212862725001601,0,0,0,31,0.0,1.5,31,0.0,0.0,187.66666666666666,2,270.0,1620,4504,5630,6756,3378,1620
2-STORY 1946 & NEWER,Residential Low Density,93,11999,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NridgHt,Norm,Norm,Single-family Detached,2Story,8,5,2003,2004,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,340,3,2,Poured Contrete,4,3,1,Unfinshed,0,Unfinshed,0,1181,1181,GasA,4,1,SBrkr,1234,1140,0,2374,0,0,2,1,4,1,4,10,Typ,1,4,BuiltIn,2003,3,3,656,3,3,2,104,100,0,0,0,0,0,No Fance,None,0,5,2007,WD,Normal Sale,285000,4211,10109,0.19784982081840152,100,1,1,3,4.2122999157540015E-4,1.3333333333333333,4,0.007750645887157263,0.03875322943578632,237.4,5,218.66666666666666,1968,4724,18992,11870,3543,1968
2-STORY 1946 & NEWER,Residential Low Density,0,9900,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,Feedr,Norm,Single-family Detached,2Story,7,5,1968,1968,Gable,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,342,2,2,Cinder Block,3,3,1,Below Average Living Quarters,552,Unfinshed,0,280,832,GasA,3,1,SBrkr,1098,880,0,1978,0,0,2,1,4,1,2,9,Typ,1,4,Attchd,1968,2,2,486,3,3,2,0,43,0,0,0,0,0,Good Privacy,None,0,4,2008,WD,Normal Sale,176000,3296,8316,0.1997979797979798,43,1,0,40,5.055611729019212E-4,1.3333333333333333,40,0.0,0.0,219.77777777777777,4,243.0,1458,2496,13846,9890,2496,1458
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,11838,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,8,5,2001,2001,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,3,2,Poured Contrete,4,3,3,Unfinshed,0,Unfinshed,0,1753,1753,GasA,4,1,SBrkr,1788,0,0,1788,0,0,2,0,3,1,4,7,Typ,1,3,Attchd,2001,2,2,522,3,3,2,202,151,0,0,0,0,0,No Fance,None,0,6,2009,WD,Normal Sale,236500,4063,9528,0.15103902686264573,151,0,0,8,5.592841163310962E-4,1.5,8,0.0,0.0,255.42857142857142,3,261.0,1566,7012,14304,8940,5259,1566
2-STORY 1946 & NEWER,Residential Low Density,0,13006,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,7,5,1997,1997,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,285,2,2,Poured Contrete,4,3,1,Unfinshed,0,Unfinshed,0,964,964,GasA,3,1,SBrkr,993,1243,0,2236,0,0,2,1,4,1,3,8,Typ,1,3,BuiltIn,1997,3,2,642,3,3,2,0,0,0,0,0,0,0,No Fance,None,0,11,2006,WD,Normal Sale,222000,3842,11371,0.1719206520067661,0,1,0,9,4.472271914132379E-4,1.3333333333333333,9,0.0,0.0,279.5,3,321.0,1926,3856,15652,11180,2892,1926
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,73,8925,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,Inside,Gentle,Timber,Norm,Norm,Single-family Detached,1Story,8,5,2007,2007,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,3,2,Poured Contrete,4,3,3,Good Living Quarters,16,Unfinshed,0,1450,1466,GasA,4,1,SBrkr,1466,0,0,1466,0,0,2,0,3,1,3,7,Typ,0,0,Attchd,2007,3,3,610,3,3,2,100,18,0,0,0,0,0,No Fance,None,0,7,2009,WD,Normal Sale,201000,3542,6849,0.1642577030812325,18,0,0,2,0.0,1.5,2,0.008179271708683473,0.04089635854341737,209.42857142857142,3,203.33333333333334,1830,5864,11728,7330,4398,1830
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,70,9100,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,5,6,1965,1965,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,2,2,Cinder Block,3,3,1,Below Average Living Quarters,338,Average Rec Room,466,121,925,GasA,4,1,SBrkr,925,0,0,925,0,1,1,0,2,1,2,5,Typ,0,0,Detchd,1965,1,1,429,3,3,2,0,0,0,0,0,0,0,Good Wood,None,0,7,2009,WD,Normal Sale,117500,2279,7746,0.10164835164835165,0,0,0,44,0.0,2.0,44,0.007692307692307693,0.046153846153846156,185.0,2,429.0,1287,2775,4625,5550,2775,1287
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,84,11670,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,Somerst,RRNn,Norm,Single-family Detached,1Story,9,5,2006,2006,Hip,Two-family Conversion,Vinyl Siding,Imitation Stucco,Stone,302,4,2,Poured Contrete,5,4,1,Unfinshed,0,Unfinshed,0,1905,1905,GasA,4,1,SBrkr,1905,0,0,1905,0,0,2,0,3,1,4,8,Typ,1,4,Attchd,2006,3,3,788,3,3,2,0,191,0,0,0,0,0,No Fance,None,0,3,2007,WD,Normal Sale,320000,4598,8977,0.16323907455012854,191,0,0,1,5.249343832020997E-4,1.5,1,0.0071979434447300775,0.03598971722365039,238.125,4,262.6666666666667,2364,9525,17145,9525,7620,2364
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,63,8487,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,FR2,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,7,5,2004,2004,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,210,3,2,Poured Contrete,4,3,3,Good Living Quarters,20,Unfinshed,0,1480,1500,GasA,4,1,SBrkr,1500,0,0,1500,0,0,2,0,3,1,3,6,Typ,0,0,Attchd,2004,2,2,570,3,3,2,192,36,0,0,0,0,0,No Fance,None,0,8,2009,WD,Normal Sale,190000,3570,6417,0.17674089784376104,36,0,0,5,0.0,1.5,5,0.007423117709437964,0.03711558854718982,250.0,2,285.0,1710,6000,10500,7500,4500,1710
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,313,27650,Paved,Not Alley Access,Moderately Irregular,Hillside,All public Utilities,Inside,Moderate,NAmes,PosA,Norm,Single-family Detached,1Story,7,7,1960,2007,Flat,Gravel & Tar,Wood Siding,Wood Siding,NA,0,2,2,Cinder Block,4,3,4,Good Living Quarters,425,Unfinshed,0,160,585,GasA,4,1,SBrkr,2069,0,0,2069,1,0,2,0,4,1,3,9,Typ,1,4,Attchd,1960,2,2,505,3,3,2,0,0,0,0,0,0,0,No Fance,None,0,11,2008,WD,Normal Sale,242000,3159,25076,0.07482820976491862,0,0,1,1,4.833252779120348E-4,2.0,48,0.01132007233273056,0.07924050632911392,229.88888888888889,4,252.5,1515,2340,14483,14483,1755,1515
1-STORY 1945 & OLDER,Residential Low Density,52,5825,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,BrkSide,Norm,Norm,Single-family Detached,1Story,4,5,1926,1953,Gable,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,108,2,3,Poured Contrete,2,3,2,Unfinshed,0,Unfinshed,0,600,600,GasA,3,1,SBrkr,747,0,0,747,0,0,1,0,1,1,2,5,Typ,0,0,Detchd,1953,1,2,528,3,3,2,0,0,32,0,0,0,0,No Fance,None,0,6,2006,WD,Normal Sale,79900,1875,4550,0.12824034334763948,32,0,1,53,0.0,1.0,80,0.008927038626609441,0.04463519313304721,149.4,3,264.0,1584,1200,2988,3735,1800,1584
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,67,10083,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,SawyerW,Norm,Norm,Single-family Detached,1Story,7,5,2003,2003,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,3,2,Poured Contrete,4,3,1,Good Living Quarters,833,Unfinshed,0,343,1176,GasA,4,1,SBrkr,1200,0,0,1200,1,0,2,0,2,1,3,5,Typ,0,0,Attchd,2003,2,2,555,3,3,2,0,41,0,0,0,0,0,No Fance,None,0,8,2009,WD,Normal Sale,184900,2931,8328,0.11901219875037192,41,0,0,6,0.0,1.0,6,0.006644847763562432,0.03322423881781216,240.0,2,277.5,1665,4704,8400,6000,3528,1665
2-STORY 1946 & NEWER,Residential Low Density,75,9675,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Somerst,Norm,Norm,Single-family Detached,2Story,7,5,2005,2005,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,3,2,Poured Contrete,4,3,2,Good Living Quarters,341,Unfinshed,0,772,1113,GasA,4,1,SBrkr,1113,858,0,1971,0,0,2,1,3,1,3,8,Typ,1,4,Attchd,2005,2,2,689,3,3,2,0,48,0,0,0,0,0,No Fance,None,0,2,2009,WD,Normal Sale,253000,3773,7873,0.20372093023255813,48,1,0,4,5.073566717402334E-4,1.0,4,0.007751937984496124,0.03875968992248062,246.375,4,344.5,2067,4452,13797,9855,3339,2067
2-STORY 1946 & NEWER,Residential Low Density,73,8760,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,2Story,7,5,2006,2006,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,3,2,Poured Contrete,4,4,2,Good Living Quarters,464,Unfinshed,0,927,1391,GasA,4,1,SBrkr,1391,571,0,1962,0,0,2,1,3,1,3,7,Typ,0,0,Attchd,2006,2,3,868,3,3,2,0,90,0,0,0,0,0,No Fance,None,0,8,2006,New,Partial,239799,4221,6501,0.22397260273972602,90,1,0,0,0.0,1.0,0,0.008333333333333333,0.041666666666666664,280.2857142857143,3,289.3333333333333,2604,5564,13734,9810,5564,2604
2-STORY 1945 & OLDER,Residential Low Density,0,24090,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,ClearCr,Norm,Norm,Single-family Detached,2Story,7,7,1940,1950,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,0,2,3,Cinder Block,3,3,2,Unfinshed,0,Unfinshed,0,1032,1032,GasA,4,1,SBrkr,1207,1196,0,2403,0,0,2,0,4,1,2,10,Typ,2,3,Attchd,1940,1,1,349,3,3,2,56,0,318,0,0,0,0,No Fance,None,0,6,2010,COD,Normal Sale,244400,3784,22534,0.09975093399750934,318,1,1,60,8.322929671244278E-4,2.0,70,0.0,0.0,240.3,5,349.0,1047,3096,16821,16821,3096,1047
DUPLEX - ALL STYLES AND AGES,Residential Low Density,55,12640,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,Two-family Conversion,Plywood,Plywood,NA,0,2,2,Cinder Block,3,3,4,Average Rec Room,936,Low Quality,396,396,1728,GasA,2,1,SBrkr,1728,0,0,1728,0,0,2,0,4,2,2,8,Typ,0,0,Attchd,1976,1,2,574,3,3,2,40,0,0,0,0,0,0,No Fance,None,0,7,2006,WD,Normal Sale,150900,4030,10338,0.13670886075949368,0,0,0,30,0.0,2.0,30,0.00435126582278481,0.02175632911392405,216.0,2,287.0,1722,5184,10368,8640,5184,1722
2-STORY 1946 & NEWER,Residential Low Density,0,8755,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,FR2,Gentle,Gilbert,RRNn,Norm,Single-family Detached,2Story,7,5,1999,1999,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,298,3,2,Poured Contrete,4,3,1,Average Living Quarters,772,Unfinshed,0,220,992,GasA,4,1,SBrkr,1022,1038,0,2060,1,0,2,1,3,1,3,8,Typ,1,3,BuiltIn,1999,2,2,390,3,3,2,0,0,0,168,0,0,0,Good Privacy,None,0,6,2009,WD,Normal Sale,214000,3442,7343,0.23529411764705882,168,1,0,10,4.854368932038835E-4,1.0,10,0.0,0.0,257.5,4,195.0,1170,3968,14420,10300,2976,1170
DUPLEX - ALL STYLES AND AGES,Residential Low Density,42,7711,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,0,2,2,Poured Contrete,4,3,4,Good Living Quarters,1440,Unfinshed,0,0,1440,GasA,2,1,SBrkr,1440,0,0,1440,2,0,2,0,4,2,2,8,Typ,0,0,NA,0,0,0,0,0,0,0,321,0,0,0,0,0,0,No Fance,None,0,8,2007,Oth,Abnormal Sale,150000,2880,6271,0.18674620671767606,0,0,0,30,0.0,2.0,30,0.005446764362598885,0.016340293087796654,180.0,2,0.0,0,5760,5760,4320,4320,0
DUPLEX - ALL STYLES AND AGES,Residential Low Density,100,25000,Paved,Not Alley Access,Regular,Depression,All public Utilities,Inside,Gentle,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,Two-family Conversion,Hard Board,Plywood,NA,0,2,2,Cinder Block,3,3,3,Unfinshed,0,Unfinshed,0,1632,1632,GasA,2,1,SBrkr,1632,0,0,1632,0,0,2,0,4,2,2,8,Typ,0,0,Attchd,1967,1,2,576,3,3,1,0,0,0,0,0,0,0,No Fance,None,0,6,2007,WD,Normal Sale,143000,3840,22792,0.06528,0,0,0,40,0.0,2.0,40,0.004,0.016,204.0,2,288.0,1728,4896,8160,6528,4896,1728
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,14375,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,Electricity and Gas Only,CulDSac,Gentle,Timber,Norm,Norm,Single-family Detached,SLvl,6,6,1958,1958,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,541,2,2,Cinder Block,3,3,1,Good Living Quarters,111,Average Rec Room,354,354,819,GasA,3,1,FuseA,1344,0,0,1344,0,1,1,0,3,1,3,7,Typ,1,4,Basment,1958,2,2,525,3,3,2,0,118,0,0,233,0,0,No Fance,None,0,1,2009,COD,Abnormal Sale,137500,2688,12506,0.09349565217391305,351,0,0,51,7.44047619047619E-4,3.0,51,0.0,0.0,192.0,3,262.5,1575,2457,8064,8064,2457,1575
